188.055900,188.872475,197.914300,63.029026,63.434295,62.896961,0.101796,0.075830,0.067749,0.057747,0.099086,0.224631,0.750955,0.593087,0.101737,0.078247,0.064903,0.056925,0.098979,0.212288,0.700239,0.656412,0.075481,0.062265,0.058983,0.051755,0.071224,0.136682,0.443662,0.873886,0.595025,116.656975,17.489650,197.931350,10.211144,17.981625,62.879942,0.004844,0.001525,0.002183,0.003977,0.200111,0.979745,0.002751,0.000807,0.999652,0.026180,0.003269,0.000592,0.102375,0.082269,0.154551,0.979217,193.432350,129.500550,123.222350,63.430608,1.351906,2.623178,0.097017,0.060939,0.059911,0.050004,0.079492,0.156647,0.587988,0.777301,0.000000,0.000000,0.000000,0.011301,0.999936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999876,0.015716,0.000000,0.000000,0.000000,14316.000000,1680.906817,0.620047,0.250841,1.060345,0.344118,0.255133,1.706131,1.076640,1.705677,-3.191958,-2.900060,-3.321899,0.318310,0.052446,0.138227,0.083700,0.291443,0.151532,0.101642,0.072576,0.077193,0.175379,0.029665,0.089793,0.252410,0.099182,0.063486,0.106599,0.035874,0.154618,0.136674,0.063869,0.154428,0.127497,0.094421,0.083665,0.058703,138261.802480,18239.820025,27383.264172,7414.165859,4025.244450,3756.921926,1561.024080,3423.661441,172.151319,467.651040,41230.500000,0.334255,6189.000000,-1.344070,63.876923,7.022358,0.334027,821218.250000,0.968764,0.001149,0.037152,0.064680,0.037791,0.107410,0.197466,0.175709,0.078297,0.074478,0.124647,0.102370,159.627873,12691.328353,239.483101,3480.744729,154.653769,13076.911762,238.809370,3629.500129,11516140.062500,150.318656,10924878.562500,-25983.093268,2542672.562500,3737.569979,5934667.250000,-8749.445756,6060059.250000,-10513.739512,821218.250000,121.834814,0.000925,355.045349,0.956583,4088.046333,0.294372,379.205758,15997.139983,8.234301,12.033494,0.000353,4.303760,-0.341448,0.996181,17.267788,63.876923,3.161251,0.000000
178.337625,176.719875,172.523325,29.172800,29.817396,31.119917,0.000275,0.002660,0.016466,0.044996,0.379691,0.784197,0.468582,0.137832,0.000373,0.002654,0.020490,0.044846,0.458282,0.759673,0.437046,0.139380,0.000511,0.003018,0.026044,0.069963,0.499626,0.779940,0.344520,0.133379,0.189575,30.300200,9.872325,178.652825,35.217478,8.267471,29.193084,0.836838,0.521080,0.000269,0.000230,0.000346,0.167652,0.001190,0.008371,1.000000,0.000075,0.000000,0.000000,0.002241,0.046749,0.881061,0.470681,183.630050,127.814750,130.364525,28.317305,0.674264,2.551695,0.000453,0.001857,0.012272,0.040439,0.260567,0.778983,0.540878,0.175930,0.000000,0.000000,0.000000,0.309112,0.951026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119645,0.992817,0.000000,0.000000,0.000000,98237.000000,4967.363020,0.265697,0.589460,1.130208,0.695744,0.695222,3.995139,2.653290,4.092928,-8.056028,6.457111,-7.480880,0.318310,0.018623,0.184226,0.006382,0.070352,0.127382,0.072634,0.023719,0.088511,0.033629,0.089603,0.015181,0.012797,0.022292,0.035561,0.075458,0.006049,0.045510,0.021757,0.023496,0.093259,0.027327,0.049712,0.053173,0.046296,393267.290847,32612.369640,29785.064465,11009.546705,34833.308849,16084.370144,22265.684580,19937.519944,10732.779877,7399.922841,140509.500000,0.710240,5190.000000,-1.345950,29.883995,1.720411,0.674211,251730.500000,0.984127,0.003333,0.010142,0.022547,0.011953,0.095510,0.086034,0.232839,0.058472,0.067856,0.374781,0.039866,199.330449,4332.944092,252.939112,501.104259,200.161407,4126.357899,250.381068,1113.654862,2002967.750000,-25517.600249,1891675.250000,-12266.022006,772446.500000,2243.087952,1171891.500000,-15455.299230,1054066.500000,-11997.413377,251730.500000,1905.819028,0.003182,38.377809,0.978475,891.586404,0.658211,353.564156,3527.967807,7.768139,9.473745,0.001303,2.298968,-0.615965,0.999883,3.479093,29.883995,2.959502,0.000000
174.180175,157.982175,141.474375,64.283440,63.435848,62.678068,0.083937,0.140549,0.128327,0.182921,0.246048,0.270779,0.582605,0.670808,0.106624,0.172866,0.176154,0.193961,0.245739,0.344966,0.834964,0.116377,0.172825,0.238048,0.189290,0.222046,0.340548,0.430004,0.726259,0.000000,0.218775,17.909725,55.183575,174.343550,16.703515,37.715053,64.059516,0.998243,0.058374,0.004507,0.001862,0.003751,0.004021,0.002078,0.006666,0.943403,0.320699,0.084289,0.006197,0.157228,0.219955,0.369414,0.889063,166.105100,131.482200,138.922800,63.533012,4.299277,6.897444,0.111325,0.146399,0.159729,0.185857,0.262996,0.322776,0.723877,0.456911,0.000000,0.000000,0.000000,0.063024,0.998008,0.002659,0.000000,0.000000,0.000000,0.000000,0.000000,0.011559,0.999867,0.011482,0.000000,0.000000,20716.000000,892.175757,0.339861,0.592563,1.032609,0.976433,0.777313,3.987504,6.857578,8.143502,-16.102996,-10.266986,-15.671999,0.318310,0.011428,0.132722,0.032339,0.005704,0.048368,0.091803,0.018132,0.074529,0.017230,0.031225,0.035237,0.008544,0.035433,0.016479,0.015630,0.005726,0.006515,0.003262,0.012123,0.034423,0.030244,0.024795,0.045916,0.013496,148238.346972,831.741923,387.462838,3814.489425,177.805812,248.072513,82.838467,682.062669,131.585004,146.244201,20944.500000,0.982979,6659.000000,-1.453702,63.495178,4.301217,0.536636,559225.250000,0.986691,0.004318,0.024353,0.041773,0.023565,0.088643,0.136546,0.160131,0.052607,0.072138,0.340378,0.059865,179.594849,10196.358964,244.408208,2295.248136,178.710088,10176.146506,241.955826,2841.087257,9374670.937500,-1436.497136,8986110.187500,-16294.923836,1962134.937500,2138.173387,5015132.250000,-12024.140614,4507238.250000,-9984.603034,559225.250000,-761.559987,0.003965,154.058601,0.980919,4036.598262,0.511788,321.839789,15992.334448,8.248528,11.055892,0.000818,3.464764,-0.499670,0.999659,9.932815,63.495178,2.457522,0.000000
154.652900,150.443000,149.192975,66.166441,70.187603,75.145387,0.109464,0.216281,0.253342,0.321509,0.369358,0.401919,0.483124,0.492257,0.154148,0.208357,0.322183,0.381666,0.304091,0.323518,0.419252,0.557178,0.170812,0.244474,0.355391,0.346453,0.251912,0.265092,0.321986,0.653693,0.280850,72.896175,55.194475,166.350075,50.966260,52.202957,66.569531,0.642065,0.152709,0.032052,0.055196,0.712706,0.199674,0.036410,0.105889,0.937618,0.324023,0.119728,0.039318,0.155884,0.381731,0.482262,0.772920,157.495925,130.298350,129.825850,67.791863,9.098752,13.632260,0.123631,0.152465,0.263007,0.367199,0.333505,0.332274,0.420785,0.598974,0.000000,0.000000,0.000000,0.458753,0.887996,0.031683,0.002105,0.000000,0.000000,0.000000,0.024635,0.729352,0.682305,0.043528,0.002000,0.000000,43159.000000,9207.518575,0.822413,0.395041,1.335664,0.420731,0.441178,1.463331,2.322234,2.833693,-6.320445,4.040748,-5.414987,0.318310,0.026790,0.033110,0.165014,0.093794,0.121962,0.009449,0.024394,0.044370,0.094547,0.088015,0.070672,0.036631,0.042152,0.044155,0.017850,0.083051,0.068608,0.089304,0.049358,0.017392,0.062770,0.047396,0.015560,0.039048,522935.855892,77918.476730,91111.689232,50795.411178,25547.017516,15393.895236,37444.449904,16147.830212,19744.831346,10802.059852,101965.500000,0.490151,9805.000000,-1.613870,70.286461,20.375457,0.143416,3479141.250000,0.877277,0.000183,0.068923,0.097051,0.044777,0.085207,0.186514,0.113087,0.059651,0.099824,0.103330,0.141636,131.406436,15269.211352,233.221653,4689.516260,142.530974,12992.644017,230.653388,5208.030759,14440098.875000,-52198.749697,37777727.375000,56359.739248,5253363.875000,6088.015502,12697707.250000,-62931.168612,29478134.250000,36379.827381,3479141.250000,-2401.748623,0.000180,1224.354298,0.876106,4940.831152,0.145626,303.473412,18538.970312,8.853613,14.014024,0.000132,5.619473,-0.222505,0.982399,30.238867,70.286461,3.165008,0.000000
191.708225,178.272475,162.053475,55.884645,53.717470,52.783705,0.030825,0.084107,0.095997,0.071924,0.106271,0.210781,0.657933,0.699277,0.037825,0.089259,0.098122,0.060879,0.139036,0.326864,0.914118,0.124443,0.068078,0.128634,0.077180,0.083025,0.197909,0.672106,0.689257,0.000144,0.324675,17.315100,44.126900,191.748500,10.553893,25.160510,55.806102,0.999429,0.033477,0.000625,0.000234,0.000625,0.004035,0.001458,0.001406,0.992563,0.119999,0.019981,0.004349,0.081492,0.119286,0.225128,0.963560,185.454000,130.173150,138.031800,53.954700,1.578961,4.088562,0.042216,0.079235,0.100863,0.066862,0.115265,0.255127,0.777554,0.542521,0.000000,0.000000,0.000000,0.034854,0.999392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006363,0.999973,0.003585,0.000025,0.000000,32364.000000,3587.677595,0.572456,0.460501,0.896429,0.651253,0.634157,2.510467,2.461863,4.383170,-8.383712,5.638711,-7.821402,0.318310,0.016464,0.238684,0.076498,0.020371,0.121087,0.065194,0.059252,0.075420,0.064038,0.024123,0.063545,0.129764,0.031609,0.063904,0.056784,0.020688,0.031865,0.043824,0.050932,0.086843,0.017882,0.018994,0.109796,0.056189,265947.971863,6663.848177,18891.142605,563.723946,9803.708765,8946.628019,8187.764176,5445.816907,2839.942296,521.715039,49297.500000,0.690512,3857.000000,-1.305423,54.369896,2.898473,0.703141,465201.500000,0.984358,0.010287,0.012197,0.021398,0.011210,0.067128,0.080424,0.183299,0.034241,0.054571,0.504603,0.030930,206.726603,6692.850771,246.647120,1915.559522,208.446330,6257.626931,245.203191,2245.218047,6022082.250000,-13784.204111,7432394.000000,-39619.239692,1341172.750000,-3192.053866,3242963.500000,-18780.347669,4071642.500000,-32015.505830,465201.500000,883.740335,0.009624,117.937044,0.980097,2962.203489,0.689019,360.891272,11730.876914,7.613485,9.325973,0.001484,2.506280,-0.636891,0.999912,6.442104,54.369896,2.108785,0.000000
182.795750,178.626400,173.348250,42.949409,47.630595,50.704877,0.000000,0.060506,0.043870,0.127244,0.161545,0.594212,0.735981,0.239520,0.001202,0.087989,0.067657,0.157148,0.119638,0.612515,0.718883,0.238125,0.013330,0.116024,0.089825,0.137301,0.155502,0.671124,0.666663,0.201030,0.344650,22.612150,18.140900,182.954450,23.982886,28.830429,42.902097,0.832003,0.553999,0.009389,0.005841,0.003046,0.000788,0.001433,0.026876,0.995191,0.097505,0.009368,0.000000,0.048479,0.136079,0.605654,0.782506,185.138450,128.800700,131.441500,45.838077,3.090336,4.305122,0.000887,0.077507,0.057569,0.140661,0.122393,0.569273,0.611027,0.508415,0.000000,0.000000,0.000000,0.268236,0.963353,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.004268,0.999991,0.000000,0.000000,0.000000,34065.000000,3070.535280,0.558989,0.638579,0.965957,0.747564,0.743922,2.993219,3.610953,5.235139,9.767013,-7.614491,-9.860337,0.318310,0.012569,0.107554,0.065317,0.051105,0.055276,0.086473,0.047743,0.063688,0.013630,0.039160,0.030542,0.003950,0.050786,0.040478,0.022831,0.029852,0.039224,0.023078,0.048881,0.046772,0.062164,0.037286,0.065095,0.055465,158503.985527,4665.589094,4531.809348,5233.040575,6623.732607,2283.743534,3268.132597,1901.215680,862.542587,1039.412421,45150.000000,0.829347,5419.000000,-1.312232,46.549480,2.492519,0.704502,120629.500000,0.983747,0.007010,0.007919,0.026118,0.008372,0.073868,0.084676,0.222880,0.044449,0.063644,0.431386,0.036687,200.909536,7147.090195,250.462957,1036.171520,199.469065,7142.224497,250.817215,950.164664,3603954.000000,-17926.784336,6666953.750000,8390.197713,448628.500000,106.310147,1402199.500000,-9105.728814,3278220.500000,1735.933746,120629.500000,-359.678552,0.006322,73.917283,0.982971,2170.036523,0.674303,358.646247,8606.228811,7.812931,9.505826,0.001447,2.426527,-0.630996,0.999910,6.176983,46.549480,3.117384,0.000000
171.092575,158.641300,142.792225,62.877660,67.249317,74.984226,0.061072,0.212300,0.107914,0.082131,0.175759,0.613222,0.486582,0.537693,0.121477,0.265476,0.150617,0.134468,0.203372,0.656133,0.445112,0.451668,0.324014,0.340412,0.093443,0.090939,0.246969,0.633445,0.378652,0.395613,0.231550,25.193325,53.595250,171.426300,14.976832,66.251018,63.014494,0.664052,0.747474,0.006389,0.002599,0.007472,0.014620,0.000469,0.000830,0.951113,0.192965,0.235254,0.052959,0.204598,0.141782,0.590737,0.767507,166.183500,131.069225,138.427125,66.019700,7.499255,14.723387,0.113425,0.209458,0.117555,0.113599,0.145009,0.622034,0.541415,0.464170,0.000000,0.000000,0.000000,0.463568,0.886052,0.004061,0.000000,0.000000,0.000000,0.000000,0.000000,0.017360,0.991083,0.131905,0.007403,0.000000,49038.000000,3011.933296,0.852043,0.553046,1.552301,0.805288,0.621070,1.722350,2.305345,3.243161,6.201894,4.365988,6.138565,0.318310,0.018615,0.315134,0.160508,0.130333,0.113114,0.072985,0.130450,0.046626,0.060359,0.065073,0.121694,0.005409,0.026654,0.076069,0.014397,0.070271,0.047574,0.103973,0.052013,0.023205,0.040755,0.036740,0.028784,0.038869,236141.851204,28134.400326,4753.394183,5778.436914,4872.302300,3333.359528,4317.986982,1141.434482,1334.731114,4814.301548,60395.500000,0.821684,3607.000000,-1.233751,65.605408,1.984696,0.690428,270837.250000,0.993787,0.003302,0.009908,0.025441,0.012451,0.087016,0.111038,0.228394,0.050766,0.067032,0.373245,0.034709,185.567398,7417.380152,246.846812,1731.743501,183.768626,8738.285720,248.000559,1440.122477,6379475.562500,8590.432263,4460496.312500,4635.177024,806574.812500,2416.118269,3459927.250000,-5791.058398,2273592.250000,6116.723282,270837.250000,891.273465,0.002795,91.707825,0.989362,4309.784333,0.626682,321.060927,17147.429508,8.372756,10.320596,0.001193,2.626850,-0.620136,0.999947,5.851864,65.605408,2.221976,0.000000
180.014475,168.156575,154.349750,52.151609,62.654537,70.079511,0.009098,0.071424,0.122676,0.210430,0.256483,0.417470,0.648921,0.523759,0.051860,0.181268,0.188625,0.219077,0.233851,0.376586,0.653312,0.507502,0.070050,0.311983,0.337727,0.224516,0.210468,0.298443,0.601590,0.487870,0.372725,56.595575,47.673825,182.107675,47.421336,63.746217,51.634065,0.462062,0.745387,0.106889,0.331580,0.289745,0.039107,0.010432,0.154716,0.972792,0.117516,0.195096,0.042458,0.050053,0.223508,0.462944,0.856283,176.773850,130.995550,137.399325,56.611282,12.185493,16.340672,0.012280,0.079362,0.180759,0.256161,0.235905,0.313143,0.616015,0.601726,0.000000,0.000000,0.000000,0.761468,0.641275,0.094514,0.000000,0.000000,0.000000,0.000000,0.000000,0.213585,0.967781,0.132360,0.016192,0.000000,44939.000000,11037.204717,0.749674,0.262927,1.221925,0.390153,0.597359,2.026180,2.432375,3.041104,6.018292,4.512879,5.864950,0.318310,0.009233,0.219890,0.094459,0.066731,0.075536,0.114326,0.026074,0.032456,0.061050,0.112143,0.069804,0.012919,0.073265,0.037368,0.020408,0.027601,0.026950,0.018627,0.026165,0.009649,0.045578,0.027163,0.068032,0.047016,792889.643091,108307.219382,30575.015039,59141.313358,22916.610489,20494.904738,11943.484670,23605.701326,6869.267439,24925.395391,114594.500000,0.688209,15777.000000,-1.720282,59.556938,11.922069,0.425615,6414622.250000,0.925975,0.003024,0.052495,0.051503,0.027466,0.067398,0.130259,0.145111,0.044917,0.064519,0.322657,0.093674,176.871623,11667.425790,233.110153,4828.718065,175.443110,11597.340605,221.072571,7222.921461,20239579.937500,10738.570736,25713511.437500,-68632.126618,11284985.937500,9729.167728,16519340.250000,-32469.906135,19237097.250000,-58462.008961,6414622.250000,8056.181540,0.002758,615.603064,0.913273,3548.982651,0.408340,340.144438,13580.327540,8.374304,12.076244,0.000504,4.540390,-0.384294,0.998347,19.229490,59.556938,2.803525,0.000000
180.794250,176.613000,169.414500,31.371236,33.232047,33.669374,0.000000,0.000000,0.000000,0.000958,0.615703,0.610721,0.417925,0.270681,0.000000,0.000000,0.000000,0.004393,0.729633,0.526054,0.355843,0.253493,0.000000,0.000000,0.000000,0.044659,0.839423,0.445571,0.219542,0.215968,0.195100,18.729925,16.858025,180.813075,8.321904,8.535005,31.401642,0.863407,0.504507,0.000000,0.000000,0.000000,0.000000,0.000137,0.000753,1.000000,0.000275,0.000000,0.000000,0.000000,0.000681,0.871639,0.490148,183.740625,128.186550,132.301475,30.770488,1.170534,2.390991,0.000000,0.000000,0.000000,0.000725,0.567992,0.630511,0.440585,0.292789,0.000000,0.000000,0.000000,0.460175,0.887828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000175,1.000000,0.000000,0.000000,0.000000,119988.000000,2537.095634,0.780576,0.613888,1.325521,0.740109,0.676398,2.065763,2.405983,3.400666,6.400485,4.800057,6.526580,0.318310,0.033930,0.320462,0.109852,0.066949,0.114188,0.014920,0.053986,0.073614,0.033384,0.101679,0.074216,0.081060,0.011540,0.052112,0.017729,0.067371,0.032266,0.014304,0.071418,0.019889,0.025285,0.040482,0.047423,0.016062,159157.857051,54379.144343,16179.934172,18693.398796,13880.870685,7286.053156,9868.683251,7572.894746,6883.066681,5148.413468,161347.000000,0.738412,2726.000000,-1.087874,32.697777,0.580816,0.810669,36637.750000,0.998344,0.005605,0.004155,0.011164,0.003164,0.088399,0.036713,0.230570,0.045690,0.070638,0.489944,0.019562,207.352559,1928.324168,253.774302,290.804550,207.868891,1745.887682,254.908259,19.614554,202429.687500,6242.684801,220239.437500,-6337.731260,112815.937500,-542.103375,106758.750000,-585.615232,121709.750000,1919.978012,36637.750000,-406.202793,0.005200,4.322349,0.997974,1067.142198,0.782230,354.232756,4264.246444,7.539351,8.450839,0.001960,1.463643,-0.736058,0.999971,1.136471,32.697777,1.617015,0.000000
195.554500,179.448375,161.956150,41.915013,42.930064,45.294940,0.000186,0.007842,0.046168,0.169173,0.121428,0.158826,0.762116,0.590251,0.003207,0.024029,0.104841,0.116693,0.108169,0.349633,0.916984,0.000000,0.021547,0.119918,0.081206,0.106030,0.170856,0.799929,0.546113,0.000000,0.062800,15.635375,48.910175,195.554500,1.487220,28.496403,41.915013,1.000000,0.000025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996172,0.060716,0.062874,0.001486,0.005743,0.154056,0.200495,0.967489,187.900025,130.919025,139.159450,41.744643,1.276643,3.296919,0.002537,0.009328,0.083432,0.101902,0.091044,0.182498,0.968574,0.053209,0.000000,0.000000,0.000000,0.000050,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,22230.000000,670.423448,0.724983,0.603814,1.175141,0.909463,0.742961,2.378624,3.181356,5.017751,10.259247,-6.620402,9.118437,0.318310,0.001746,0.250183,0.124387,0.031897,0.093433,0.024490,0.006672,0.078133,0.023038,0.070792,0.024881,0.075198,0.053446,0.022898,0.000754,0.035214,0.034612,0.044387,0.019414,0.024325,0.016339,0.042864,0.027658,0.005280,107022.102110,5167.650549,1885.154685,640.874584,1699.313746,739.112508,389.027814,222.228406,250.411053,190.576746,24169.000000,0.908167,1523.000000,-0.986004,42.838833,0.832197,0.795274,56035.750000,0.997380,0.011206,0.005010,0.013346,0.005971,0.071869,0.041041,0.214574,0.038854,0.056986,0.531153,0.021194,212.670670,3961.102504,254.171839,196.688056,214.314428,3927.724616,253.068425,451.752352,1373159.437500,8591.288460,970501.187500,-9923.019951,207409.187500,355.450711,545439.750000,4746.794631,383359.750000,-4001.952574,56035.750000,221.108663,0.010472,15.496643,0.995783,1837.328797,0.776539,364.583558,7333.818544,7.335644,8.297798,0.002096,1.641906,-0.731565,0.999963,2.055710,42.838833,1.864788,0.000000
