1.469080000000000000e+05,1.318991330346417453e+04,8.501079784060320277e-01,3.149227527337193355e-01,1.000000000000000000e+00,4.678688127798620311e-01,5.181764782147338932e-01,1.523627658558979858e+00,2.962309025416538955e+00,3.144999556850791578e+00,-6.206272554767107152e+00,3.967512007408420693e+00,6.929888591860944302e+00,3.183098861838122295e-01,4.089114432074485161e-02,3.129948338010694886e-02,9.190903976522228624e-02,4.309649096925458750e-02,5.673860399477319294e-02,2.668125790907912784e-02,5.183421138507292303e-02,8.515403551916694846e-02,6.941197746897384557e-02,6.590692457824266770e-02,8.792899097446131573e-02,8.994426046439711608e-02,4.806518086740393936e-02,3.315920247877972987e-02,5.006863452907296674e-02,1.295402448870295979e-02,7.440867893787506127e-02,7.658365562041845320e-02,3.744356163321794356e-02,6.177439973888493308e-02,1.101974155975605357e-02,5.835734810492788915e-02,2.260883448591622519e-02,8.617862212724115845e-02,2.643268084132973570e+06,1.599695535240450699e+05,2.214049489070312702e+05,1.361446226205119165e+05,6.504913422955291753e+04,7.461868429546650077e+03,4.391377395523015730e+04,3.485891196321501775e+04,3.514497168313031580e+04,4.003436592767455295e+04,3.129740000000000000e+05,5.718254551496290139e-01,3.115800000000000000e+04,-1.603191813816356559e+00
3.144200000000000000e+04,2.384283404695684567e+03,5.008029469800907574e-01,9.110982323964068597e-01,1.194117647058823506e+00,9.165427780206967245e-01,7.589016253743332552e-01,3.123766955430852033e+00,4.368697551227302078e+00,5.414455933286398626e+00,-1.186734208450106465e+01,7.041875305908194882e+00,1.030619647003090655e+01,3.183098861839147586e-01,1.601804552132768747e-02,8.172106488214844755e-02,4.084278899686365205e-02,1.902890296497248765e-02,2.493483701232312652e-02,9.112585512247516062e-02,3.352362357912207214e-02,6.182352085634395394e-02,3.079512154002114407e-03,1.083315404057036066e-02,1.688934816594080471e-02,1.064244890803396279e-02,5.719941431398864636e-03,3.588099722102908867e-02,1.380236642162967556e-02,2.178030991364562560e-02,1.004789735181061197e-02,1.807724291051863302e-02,2.231200424791540335e-02,1.062394067235289397e-02,1.709601918062451584e-02,1.455390532678460525e-02,1.925878141283321812e-02,7.940609276294781707e-03,3.990878291804950277e+04,3.007810291591719761e+03,6.200636619447740259e+02,2.813440103445432669e+03,3.733719222525223245e+02,7.206097633672866323e+02,1.002698096111079622e+03,5.935493551229185414e+02,7.483838582088005751e+02,3.155713764735904761e+02,3.393450000000000000e+04,9.367163211480941110e-01,1.975000000000000000e+03,-1.527007125617723560e+00
1.692700000000000000e+04,9.392224381515859477e+02,3.971425975760203286e-01,7.140085206900915749e-01,9.617834394904458684e-01,8.354061790543875210e-01,7.884152098495306182e-01,3.725488238029347698e+00,4.037445072340194230e+00,6.809321674507516242e+00,1.223655739354657079e+01,-8.690943059489519840e+00,-1.311014290934737758e+01,3.183098861838934424e-01,4.942744967107882970e-02,9.954787941468566659e-02,5.185196833222577295e-02,5.875953582592163132e-02,7.934625172244791358e-02,2.642535257200705548e-02,6.858242839321077033e-02,4.278739340123395574e-02,7.721990707299941636e-02,2.467097551933319574e-02,5.156917154569345962e-02,4.435237649209279598e-02,2.145141885675828572e-02,2.143478218512925512e-02,9.510621490270087033e-03,1.406808579594227317e-02,2.404422032203689177e-02,1.902677347755836468e-02,3.284360689311241477e-02,2.395231835528116582e-02,2.389366636739067434e-02,4.348233238851797328e-02,1.586640086652984366e-02,2.057241812000042830e-02,4.905929580619763874e+04,1.136411298609157257e+03,5.687520851407839473e+02,1.650584419108318571e+03,6.407657894083311021e+02,4.521415935699730682e+01,3.641706202399376480e+02,5.731303819764929131e+02,2.312711509582033500e+02,2.042036697324522265e+02,2.000450000000000000e+04,9.591092004299032192e-01,1.118000000000000000e+03,-1.137813141903163183e+00
3.740700000000000000e+04,2.751558620695906484e+03,7.916145319177289030e-01,9.248170490506328889e-01,1.620253164556962000e+00,9.248170490506328889e-01,7.289545365526051146e-01,2.150995574330368587e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.183098861836941573e-01,2.956731012002828947e-04,1.199797090888601592e-01,1.798581005396954757e-01,3.433223407053154642e-03,7.419117376453005733e-04,5.191932781073862330e-02,6.825762878387006335e-03,1.641149780464865645e-03,7.606509881001773284e-03,2.081814569987735369e-03,1.073434317413153117e-03,6.747186627503233558e-02,7.456713335820970567e-02,6.814374298859764145e-02,6.740776863479595871e-02,9.316344431389898470e-03,6.710092583125906035e-03,1.250307307981953072e-03,3.045966844362360624e-04,3.567141736749047942e-02,3.305785047867171311e-02,1.844783828401583281e-02,2.041552186647715983e-02,2.051739733492361981e-02,7.212489168102785015e+02,1.385929291125633256e+02,0.000000000000000000e+00,5.826559876977152044e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.003500000000000000e+04,1.000000000000000000e+00,1.292000000000000000e+03,-1.467142583411742862e+00
1.017600000000000000e+04,1.470147365726363660e+03,8.018259348529723773e-01,2.917849462365591506e-01,1.451612903225806495e+00,4.052245938196877839e-01,4.733714869650935686e-01,1.516635071337641305e+00,2.614625649618161241e+00,2.953236671357656995e+00,6.201481247363730631e+00,-4.385883737700269513e+00,-5.764399523937360215e+00,3.183098861838629112e-01,9.091956547935877223e-03,3.313188066260993048e-01,1.796566046358757107e-01,1.265807824403785142e-01,4.596288352409808736e-02,2.047033442235594580e-01,6.275469814897961796e-02,1.316091433606044470e-01,1.559524497694007861e-01,5.261019342160173917e-02,7.560008535629449133e-02,6.251195936338664605e-02,3.341770761930543815e-02,1.032520425202029385e-01,9.446054614622116652e-02,9.943712195259614417e-02,9.892147484907022614e-02,3.895162001485902997e-02,1.215730993728543347e-01,3.265200138531181850e-01,4.214295377691557043e-02,1.304707644428456936e-01,5.705235998500569894e-02,4.735229359982653929e-02,1.276912027666745707e+05,1.006748162725968200e+03,2.200470873281002059e+04,8.002427887325816300e+03,4.205417949474101079e+03,4.965483562157091910e+03,1.983812350415856145e+03,2.002967705411252837e+03,2.797146340976212286e+03,1.940614147229368882e+03,2.481000000000000000e+04,3.901854091092301635e-01,2.938000000000000000e+03,-1.366066846631917908e+00
9.467000000000000000e+03,3.013517169604313494e+03,7.302419765780934213e-01,4.230305196836319781e-01,8.633540372670807095e-01,6.313437812604201227e-01,6.945542009530817351e-01,2.198757267690489847e+00,2.837379093893423576e+00,5.119197073388695785e+00,9.317818577967278415e+00,-7.063877801260742828e+00,9.195252212500692579e+00,3.183098861838193350e-01,6.599480333446223340e-03,3.606924379361988175e-01,1.131060107242384261e-01,1.205704749623334390e-02,7.372504654966950677e-02,7.556189680902181127e-02,9.339838061394635516e-02,2.925091431324902333e-02,3.137046231531039064e-02,3.387278376208806979e-02,7.176039039138080999e-02,7.598926837407890544e-02,6.084597054659568460e-02,4.075048608503937381e-02,3.532023437237818975e-02,1.541667311904396792e-02,4.457667003049183008e-02,2.489724722751564256e-02,4.865684435307202071e-03,9.634564437478468357e-02,6.542745611459910293e-02,2.614358381662430179e-03,5.591198375936330157e-03,4.591769686887354346e-02,1.607796101749223599e+05,4.288283925093113794e+03,7.020982108818708184e+03,2.651431826354898476e+03,2.236477853958359901e+03,2.222832257824944918e+03,1.426399943583601498e+03,1.817347490269062291e+03,6.660148488607607078e+02,8.332603742237316737e+02,1.475950000000000000e+04,6.931806633016023289e-01,2.814000000000000000e+03,-1.457066003515038233e+00
2.208400000000000000e+04,2.357536326119320165e+03,7.583381267465323372e-01,5.391601562500000222e-01,1.600000000000000089e+00,7.005011736344604056e-01,6.471694322448221515e-01,2.074531505280738930e+00,2.358461821919908719e+00,3.840898296615308016e+00,6.953956816866607937e+00,4.990777624897559939e+00,-7.552407323391972405e+00,3.183098861839564475e-01,3.729480603866673974e-03,3.428017580504224560e-01,1.164856883829322176e-01,3.866895093777849429e-02,1.202524057956620290e-01,4.032460751873262472e-02,8.681414482215023265e-02,4.399507898351444346e-02,5.825747806722668398e-02,1.304655998170570208e-01,1.135980386642405776e-01,4.560592839584508285e-02,5.295279630477484761e-02,3.058211224097085942e-02,2.954538643467578482e-02,1.321032390778886789e-01,6.523267643266925098e-02,9.788796458968249126e-02,6.042452003055402004e-02,2.201414389090570675e-02,1.731548518467302192e-02,2.068727727790082779e-02,1.410979597937534434e-02,6.130403701883885975e-02,1.090521856406372099e+05,8.252585117844919296e+03,1.058722020724824506e+04,6.791611971749039185e+03,6.397893314085938982e+03,6.709746128524786400e+03,3.690289423166510915e+03,3.842786509860252863e+03,3.666326682617349434e+03,2.999765985908675816e+02,3.119100000000000000e+04,7.305953640473213939e-01,2.111000000000000000e+03,-1.512032301045739935e+00
1.590600000000000000e+04,7.445239533417509392e+02,2.828229073691161388e-01,6.176127980119593408e-01,1.031645569620253111e+00,9.151898734177215111e-01,7.865933647705737330e-01,4.269820185849022565e+00,3.796579468706625882e+00,5.948871414546489156e+00,-1.145482515782605049e+01,8.289908519153446065e+00,-1.083368414597134155e+01,3.183098861838197235e-01,5.784760614415736073e-03,2.156279213700078856e-01,2.091012346779500680e-02,4.697293461225862145e-03,4.386019841531059449e-02,1.628280984688964816e-01,2.441905883554801229e-03,2.930367940256196901e-02,1.639565343800807040e-02,1.841842490829618748e-02,2.743304985282913472e-02,1.417356510580216646e-02,2.716933540629375143e-02,4.807000890644109320e-03,2.834817029873639913e-02,2.008112084231188088e-02,2.272004973371218040e-02,9.360685546754591788e-03,3.415174508978714718e-02,8.980185665916699811e-02,2.956064059881157585e-02,1.670569241606257443e-02,1.598714274874161664e-02,3.772873335492457625e-02,4.408671787511517323e+04,1.902467467900556585e+03,1.766257875530675847e+03,7.781771527110411171e+02,4.415338646767017963e+02,5.898535095990508808e+02,1.253350493522037112e+02,2.957379914840509514e+02,4.229856037358240997e+02,3.153568530045004081e+02,1.716250000000000000e+04,9.148142753095411805e-01,8.170000000000000000e+02,-1.050534707406721280e+00
8.572000000000000000e+03,1.723977884892162820e+03,7.052457513594022620e-01,5.332835635187258561e-01,1.236842105263157965e+00,6.852118305355715533e-01,7.356678545502071120e-01,2.361846667156526802e+00,3.703422121253688637e+00,4.830908840368344670e+00,9.242037140544006490e+00,6.633794729153271952e+00,-9.255345369807841394e+00,3.183098861838056237e-01,2.606688911644958542e-02,2.438808693192917598e-01,1.012815664170103880e-01,5.399719845998778023e-02,2.609398731157896306e-02,9.058767289380216525e-02,3.796401752081809966e-02,4.828709976035295420e-02,1.586651313645325023e-02,3.329062623248056629e-02,3.947434878593282515e-02,1.156153509582216465e-01,8.747276999765477012e-02,1.915373746613380224e-02,2.154930440573285880e-02,1.366244198136707007e-02,3.068940475120878961e-02,7.393286298988448364e-03,3.929517080062629869e-02,1.324587118257299426e-02,5.220676134014692188e-03,4.976320609023245772e-02,1.217563029137873169e-02,4.380798136134200771e-02,7.493814065614384890e+04,2.809340527017840031e+03,7.062617299038788587e+02,1.639082365099299750e+03,7.106928537493906788e+02,8.078710529516649785e+01,1.160067028045972620e+03,1.969877605463743066e+03,4.324321926394209754e+02,2.894491646134696339e+02,1.232300000000000000e+04,7.597581757688874893e-01,2.791000000000000000e+03,-1.538161660090700877e+00
2.888900000000000000e+04,3.498878605318050177e+03,6.114428656226543746e-01,5.727398889770023427e-01,1.340206185567010211e+00,6.925326621119501924e-01,6.816560998140458461e-01,2.642599763613591612e+00,2.553437373500641261e+00,3.448250320887706888e+00,6.453091294686845281e+00,4.969311133750786702e+00,-7.318592871347663120e+00,3.183098861836142768e-01,2.596847517179672049e-02,2.647357484164220565e-01,5.773293745650911329e-02,6.140714190047925902e-02,1.160346917361286118e-01,4.226155003810215700e-03,3.229809729890611991e-02,5.293878839915409917e-02,6.612851353878490546e-02,1.139799986648143693e-01,5.871394500266648858e-02,1.050990347137321576e-02,2.883343923324295163e-02,4.150982578546310447e-02,7.783511553632004032e-02,3.602159417276462605e-02,2.597379485531195117e-02,7.799559205266371788e-03,2.632294672532741603e-03,8.682624635731373691e-03,2.579863641534007809e-02,2.622410752189410429e-02,6.160313899149066907e-02,3.944673193231922059e-02,1.101104001672866434e+05,6.390344676044986045e+03,8.319969121292535419e+03,5.510103443780292764e+03,4.684181138093234040e+03,3.044232001207243229e+03,2.899110975929993401e+03,2.286611181292419701e+02,2.943927673672524634e+03,1.665293005324463365e+03,4.133700000000000000e+04,7.462200933788131207e-01,1.995000000000000000e+03,-1.401629609053168579e+00
