1.880559000000000083e+02,1.888724750000000085e+02,1.979142999999999972e+02,6.302902565636182430e+01,6.343429484414772190e+01,6.289696101967015096e+01,1.017959862947463989e-01,7.582963258028030396e-02,6.774902343750000000e-02,5.774680525064468384e-02,9.908602386713027954e-02,2.246311306953430176e-01,7.509548068046569824e-01,5.930872559547424316e-01,1.017365157604217529e-01,7.824749499559402466e-02,6.490257382392883301e-02,5.692517384886741638e-02,9.897889196872711182e-02,2.122875601053237915e-01,7.002387046813964844e-01,6.564122438430786133e-01,7.548107206821441650e-02,6.226523220539093018e-02,5.898344889283180237e-02,5.175464972853660583e-02,7.122362405061721802e-02,1.366819441318511963e-01,4.436619579792022705e-01,8.738863468170166016e-01,5.950250000000000261e-01,1.166569750000000028e+02,1.748965000000000103e+01,1.979313500000000090e+02,1.021114385607335784e+01,1.798162514561737169e+01,6.287994224852205605e+01,4.843564238399267197e-03,1.524825696833431721e-03,2.182593569159507751e-03,3.976506181061267853e-03,2.001109570264816284e-01,9.797453880310058594e-01,2.750665880739688873e-03,8.072606869973242283e-04,9.996517300605773926e-01,2.617994509637355804e-02,3.269275417551398277e-03,5.920734838582575321e-04,1.023745983839035034e-01,8.226883411407470703e-02,1.545507013797760010e-01,9.792166352272033691e-01,1.934323500000000138e+02,1.295005500000000040e+02,1.232223500000000058e+02,6.343060754460151429e+01,1.351905949946331509e+00,2.623177553559913555e+00,9.701661765575408936e-02,6.093914806842803955e-02,5.991103500127792358e-02,5.000374838709831238e-02,7.949194312095642090e-02,1.566472500562667847e-01,5.879880189895629883e-01,7.773012518882751465e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130057033151388168e-02,9.999361634254455566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.998764991760253906e-01,1.571629755198955536e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783376250000000027e+02,1.767198750000000018e+02,1.725233249999999998e+02,2.917279956328194146e+01,2.981739601280394325e+01,3.111991654783637529e+01,2.752050349954515696e-04,2.660315250977873802e-03,1.646643504500389099e-02,4.499602317810058594e-02,3.796912133693695068e-01,7.841967344284057617e-01,4.685824513435363770e-01,1.378318518400192261e-01,3.725487331394106150e-04,2.654409734532237053e-03,2.049018070101737976e-02,4.484555497765541077e-02,4.582815170288085938e-01,7.596734166145324707e-01,4.370462298393249512e-01,1.393797993659973145e-01,5.106753087602555752e-04,3.017626935616135597e-03,2.604444138705730438e-02,6.996251642704010010e-02,4.996261596679687500e-01,7.799404859542846680e-01,3.445201516151428223e-01,1.333791166543960571e-01,1.895749999999999935e-01,3.030020000000000024e+01,9.872325000000000017e+00,1.786528250000000071e+02,3.521747762063495202e+01,8.267470840249314890e+00,2.919308384736746120e+01,8.368376493453979492e-01,5.210795998573303223e-01,2.687956439331173897e-04,2.303962828591465950e-04,3.455944242887198925e-04,1.676516830921173096e-01,1.190380775369703770e-03,8.371064439415931702e-03,1.000000000000000000e+00,7.500562060158699751e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.241172827780246735e-03,4.674946516752243042e-02,8.810610771179199219e-01,4.706813097000122070e-01,1.836300500000000113e+02,1.278147500000000036e+02,1.303645250000000146e+02,2.831730455035344107e+01,6.742643676630574179e-01,2.551694833708218368e+00,4.528446879703551531e-04,1.856663264334201813e-03,1.227209065109491348e-02,4.043903201818466187e-02,2.605668306350708008e-01,7.789834141731262207e-01,5.408776998519897461e-01,1.759301573038101196e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.091117441654205322e-01,9.510257840156555176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.196452826261520386e-01,9.928166866302490234e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.741801750000000197e+02,1.579821750000000122e+02,1.414743750000000091e+02,6.428344002905893717e+01,6.343584757271801067e+01,6.267806828037368660e+01,8.393748104572296143e-02,1.405491679906845093e-01,1.283274888992309570e-01,1.829214543104171753e-01,2.460475116968154907e-01,2.707790732383728027e-01,5.826045274734497070e-01,6.708080768585205078e-01,1.066237986087799072e-01,1.728664338588714600e-01,1.761539131402969360e-01,1.939610689878463745e-01,2.457388192415237427e-01,3.449657857418060303e-01,8.349640965461730957e-01,1.163766458630561829e-01,1.728250384330749512e-01,2.380475103855133057e-01,1.892900913953781128e-01,2.220462560653686523e-01,3.405482470989227295e-01,4.300044775009155273e-01,7.262594103813171387e-01,0.000000000000000000e+00,2.187749999999999972e-01,1.790972500000000167e+01,5.518357500000000471e+01,1.743435500000000218e+02,1.670351536127533265e+01,3.771505303217028171e+01,6.405951625946963190e+01,9.982433319091796875e-01,5.837411805987358093e-02,4.506924655288457870e-03,1.862142467871308327e-03,3.751272568479180336e-03,4.021148197352886200e-03,2.078043064102530479e-03,6.665930617600679398e-03,9.434030055999755859e-01,3.206987977027893066e-01,8.428926020860671997e-02,6.197241600602865219e-03,1.572277694940567017e-01,2.199553251266479492e-01,3.694137036800384521e-01,8.890627622604370117e-01,1.661051000000000215e+02,1.314822000000000060e+02,1.389227999999999952e+02,6.353301152936131047e+01,4.299277050853970827e+00,6.897444465886357179e+00,1.113247051835060120e-01,1.463987976312637329e-01,1.597293317317962646e-01,1.858571618795394897e-01,2.629964649677276611e-01,3.227764666080474854e-01,7.238771915435791016e-01,4.569112062454223633e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.302371621131896973e-02,9.980084896087646484e-01,2.659228630363941193e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.155886333435773849e-02,9.998672604560852051e-01,1.148214470595121384e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.546529000000000167e+02,1.504430000000000121e+02,1.491929750000000183e+02,6.616644143060806016e+01,7.018760325727100735e+01,7.514538698848672027e+01,1.094639450311660767e-01,2.162806391716003418e-01,2.533421814441680908e-01,3.215089738368988037e-01,3.693580925464630127e-01,4.019193053245544434e-01,4.831238389015197754e-01,4.922568500041961670e-01,1.541484892368316650e-01,2.083574980497360229e-01,3.221830427646636963e-01,3.816660642623901367e-01,3.040911257266998291e-01,3.235182464122772217e-01,4.192518591880798340e-01,5.571777224540710449e-01,1.708122938871383667e-01,2.444742769002914429e-01,3.553913533687591553e-01,3.464527428150177002e-01,2.519122362136840820e-01,2.650918066501617432e-01,3.219857513904571533e-01,6.536930203437805176e-01,2.808499999999999885e-01,7.289617499999999950e+01,5.519447500000000417e+01,1.663500750000000039e+02,5.096625987228556198e+01,5.220295733456392639e+01,6.656953111217171681e+01,6.420651674270629883e-01,1.527089625597000122e-01,3.205242007970809937e-02,5.519601330161094666e-02,7.127063870429992676e-01,1.996739953756332397e-01,3.641000017523765564e-02,1.058891937136650085e-01,9.376183152198791504e-01,3.240233361721038818e-01,1.197284460067749023e-01,3.931752964854240417e-02,1.558836847543716431e-01,3.817312717437744141e-01,4.822623431682586670e-01,7.729195356369018555e-01,1.574959249999999997e+02,1.302983499999999992e+02,1.298258500000000026e+02,6.779186295857591915e+01,9.098751962632839252e+00,1.363226033266291459e+01,1.236307919025421143e-01,1.524650156497955322e-01,2.630070149898529053e-01,3.671990036964416504e-01,3.335050642490386963e-01,3.322739601135253906e-01,4.207853078842163086e-01,5.989743471145629883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.587527215480804443e-01,8.879964947700500488e-01,3.168334439396858215e-02,2.105320338159799576e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.463527582585811615e-02,7.293523550033569336e-01,6.823045015335083008e-01,4.352849349379539490e-02,2.000458538532257080e-03,0.000000000000000000e+00
1.917082249999999988e+02,1.782724750000000142e+02,1.620534750000000201e+02,5.588464451304264458e+01,5.371746999230548880e+01,5.278370549161360969e+01,3.082456812262535095e-02,8.410703390836715698e-02,9.599651396274566650e-02,7.192399352788925171e-02,1.062713712453842163e-01,2.107813358306884766e-01,6.579332947731018066e-01,6.992773413658142090e-01,3.782524913549423218e-02,8.925863355398178101e-02,9.812182933092117310e-02,6.087850779294967651e-02,1.390357613563537598e-01,3.268638551235198975e-01,9.141176342964172363e-01,1.244428306818008423e-01,6.807769834995269775e-02,1.286337971687316895e-01,7.718027383089065552e-02,8.302509039640426636e-02,1.979092061519622803e-01,6.721055507659912109e-01,6.892567276954650879e-01,1.437249011360108852e-04,3.246749999999999914e-01,1.731510000000000105e+01,4.412689999999999912e+01,1.917485000000000070e+02,1.055389321482943643e+01,2.516050966077416717e+01,5.580610224473591074e+01,9.994288086891174316e-01,3.347742930054664612e-02,6.247732089832425117e-04,2.342899388168007135e-04,6.247732089832425117e-04,4.034993238747119904e-03,1.457804115489125252e-03,1.405739691108465195e-03,9.925633668899536133e-01,1.199989318847656250e-01,1.998087391257286072e-02,4.348610993474721909e-03,8.149215579032897949e-02,1.192856207489967346e-01,2.251281589269638062e-01,9.635596871376037598e-01,1.854540000000000077e+02,1.301731499999999926e+02,1.380318000000000040e+02,5.395469983236048961e+01,1.578961392023519927e+00,4.088561942785359449e+00,4.221589490771293640e-02,7.923522591590881348e-02,1.008628308773040771e-01,6.686245650053024292e-02,1.152647361159324646e-01,2.551265358924865723e-01,7.775544524192810059e-01,5.425212979316711426e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.485410660505294800e-02,9.993923902511596680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.362663581967353821e-03,9.999733567237854004e-01,3.585310420021414757e-03,2.524866431485861540e-05,0.000000000000000000e+00
1.827957499999999982e+02,1.786264000000000181e+02,1.733482500000000073e+02,4.294940898240055560e+01,4.763059492637013648e+01,5.070487670764447330e+01,0.000000000000000000e+00,6.050572916865348816e-02,4.387033358216285706e-02,1.272435933351516724e-01,1.615448892116546631e-01,5.942123532295227051e-01,7.359812855720520020e-01,2.395202368497848511e-01,1.201893552206456661e-03,8.798862248659133911e-02,6.765659153461456299e-02,1.571475863456726074e-01,1.196384876966476440e-01,6.125150322914123535e-01,7.188826203346252441e-01,2.381251603364944458e-01,1.333018951117992401e-02,1.160239204764366150e-01,8.982496708631515503e-02,1.373009532690048218e-01,1.555017828941345215e-01,6.711237430572509766e-01,6.666632890701293945e-01,2.010295093059539795e-01,3.446500000000000119e-01,2.261214999999999975e+01,1.814090000000000202e+01,1.829544500000000085e+02,2.398288603103668493e+01,2.883042918844950364e+01,4.290209697901992314e+01,8.320025205612182617e-01,5.539994239807128906e-01,9.388606064021587372e-03,5.841003265231847763e-03,3.045921912416815758e-03,7.883562357164919376e-04,1.433375058695673943e-03,2.687578089535236359e-02,9.951909184455871582e-01,9.750507026910781860e-02,9.367540478706359863e-03,0.000000000000000000e+00,4.847904294729232788e-02,1.360794454813003540e-01,6.056538224220275879e-01,7.825059890747070312e-01,1.851384500000000060e+02,1.288007000000000062e+02,1.314415000000000191e+02,4.583807731130819718e+01,3.090336471971721011e+00,4.305122268879159719e+00,8.872867329046130180e-04,7.750710099935531616e-02,5.756925046443939209e-02,1.406610459089279175e-01,1.223933696746826172e-01,5.692726969718933105e-01,6.110273599624633789e-01,5.084152817726135254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.682361900806427002e-01,9.633531570434570312e-01,1.231712521985173225e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.268100485205650330e-03,9.999908804893493652e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.710925750000000107e+02,1.586413000000000011e+02,1.427922250000000020e+02,6.287765982341898763e+01,6.724931735200200933e+01,7.498422603820847598e+01,6.107174232602119446e-02,2.122997194528579712e-01,1.079142838716506958e-01,8.213096112012863159e-02,1.757591217756271362e-01,6.132217645645141602e-01,4.865818619728088379e-01,5.376931428909301758e-01,1.214768290519714355e-01,2.654763460159301758e-01,1.506167054176330566e-01,1.344683617353439331e-01,2.033720016479492188e-01,6.561327576637268066e-01,4.451115131378173828e-01,4.516679942607879639e-01,3.240137696266174316e-01,3.404116034507751465e-01,9.344264119863510132e-02,9.093915671110153198e-02,2.469689697027206421e-01,6.334447264671325684e-01,3.786523640155792236e-01,3.956134915351867676e-01,2.315500000000000058e-01,2.519332500000000152e+01,5.359525000000000006e+01,1.714262999999999977e+02,1.497683212313066292e+01,6.625101793510576442e+01,6.301449411294169067e+01,6.640520095825195312e-01,7.474735975265502930e-01,6.389280315488576889e-03,2.599029336124658585e-03,7.472209632396697998e-03,1.461954042315483093e-02,4.692692018579691648e-04,8.302454953081905842e-04,9.511126875877380371e-01,1.929653733968734741e-01,2.352537512779235840e-01,5.295895040035247803e-02,2.045975029468536377e-01,1.417821049690246582e-01,5.907374620437622070e-01,7.675069570541381836e-01,1.661835000000000093e+02,1.310692250000000172e+02,1.384271250000000180e+02,6.601970030036575565e+01,7.499255489672186137e+00,1.472338749182200957e+01,1.134249567985534668e-01,2.094580978155136108e-01,1.175547912716865540e-01,1.135994568467140198e-01,1.450094431638717651e-01,6.220341324806213379e-01,5.414151549339294434e-01,4.641698300838470459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.635681211948394775e-01,8.860520124435424805e-01,4.061043262481689453e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.735972799360752106e-02,9.910826086997985840e-01,1.319052428007125854e-01,7.402991410344839096e-03,0.000000000000000000e+00
1.800144750000000045e+02,1.681565750000000037e+02,1.543497500000000002e+02,5.215160894425483207e+01,6.265453741964302736e+01,7.007951109231265718e+01,9.097545407712459564e-03,7.142420113086700439e-02,1.226755902171134949e-01,2.104301750659942627e-01,2.564829587936401367e-01,4.174699485301971436e-01,6.489205360412597656e-01,5.237586498260498047e-01,5.185974016785621643e-02,1.812678873538970947e-01,1.886247247457504272e-01,2.190772444009780884e-01,2.338512539863586426e-01,3.765861392021179199e-01,6.533121466636657715e-01,5.075018405914306641e-01,7.004990428686141968e-02,3.119826912879943848e-01,3.377269804477691650e-01,2.245156615972518921e-01,2.104675471782684326e-01,2.984431087970733643e-01,6.015900969505310059e-01,4.878702461719512939e-01,3.727249999999999730e-01,5.659557500000000374e+01,4.767382500000000078e+01,1.821076750000000004e+02,4.742133555077275986e+01,6.374621741617409043e+01,5.163406512269131809e+01,4.620615839958190918e-01,7.453866004943847656e-01,1.068888530135154724e-01,3.315801322460174561e-01,2.897447645664215088e-01,3.910698369145393372e-02,1.043209526687860489e-02,1.547159999608993530e-01,9.727922081947326660e-01,1.175158470869064331e-01,1.950962245464324951e-01,4.245841130614280701e-02,5.005339905619621277e-02,2.235081493854522705e-01,4.629441797733306885e-01,8.562834858894348145e-01,1.767738500000000101e+02,1.309955500000000086e+02,1.373993250000000046e+02,5.661128161574814754e+01,1.218549261201672174e+01,1.634067209585686697e+01,1.228012889623641968e-02,7.936176657676696777e-02,1.807589083909988403e-01,2.561611831188201904e-01,2.359047085046768188e-01,3.131432831287384033e-01,6.160148382186889648e-01,6.017262935638427734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.614676356315612793e-01,6.412752866744995117e-01,9.451436996459960938e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.135847657918930054e-01,9.677810072898864746e-01,1.323600411415100098e-01,1.619174703955650330e-02,0.000000000000000000e+00
1.807942500000000052e+02,1.766129999999999995e+02,1.694145000000000039e+02,3.137123550224834290e+01,3.323204749936509472e+01,3.366937391384098532e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.579936740919947624e-04,6.157025694847106934e-01,6.107209920883178711e-01,4.179247319698333740e-01,2.706811130046844482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.393129143863916397e-03,7.296333312988281250e-01,5.260538458824157715e-01,3.558434844017028809e-01,2.534929215908050537e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.465861618518829346e-02,8.394231200218200684e-01,4.455712139606475830e-01,2.195421159267425537e-01,2.159676551818847656e-01,1.950999999999999956e-01,1.872992500000000149e+01,1.685802500000000137e+01,1.808130749999999978e+02,8.321903898409367173e+00,8.535005453974454426e+00,3.140164221890856666e+01,8.634073138236999512e-01,5.045068860054016113e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.368803932564333081e-04,7.528421701863408089e-04,9.999999403953552246e-01,2.750756393652409315e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.812340579926967621e-04,8.716390132904052734e-01,4.901479184627532959e-01,1.837406250000000227e+02,1.281865500000000111e+02,1.323014750000000106e+02,3.077048829007121711e+01,1.170533680634507467e+00,2.390990971202818560e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.247255998663604259e-04,5.679916143417358398e-01,6.305112838745117188e-01,4.405848383903503418e-01,2.927891314029693604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.601745307445526123e-01,8.878284692764282227e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.750306255416944623e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.955545000000000186e+02,1.794483749999999986e+02,1.619561500000000080e+02,4.191501317845401786e+01,4.293006446372287854e+01,4.529493986283016227e+01,1.855989685282111168e-04,7.841556333005428314e-03,4.616774246096611023e-02,1.691734641790390015e-01,1.214281246066093445e-01,1.588263213634490967e-01,7.621157765388488770e-01,5.902511477470397949e-01,3.206521971151232719e-03,2.402861975133419037e-02,1.048410907387733459e-01,1.166930496692657471e-01,1.081693843007087708e-01,3.496326506137847900e-01,9.169840812683105469e-01,0.000000000000000000e+00,2.154738642275333405e-02,1.199178919196128845e-01,8.120641857385635376e-02,1.060297489166259766e-01,1.708564609289169312e-01,7.999293804168701172e-01,5.461131930351257324e-01,0.000000000000000000e+00,6.279999999999999472e-02,1.563537500000000158e+01,4.891017500000000240e+01,1.955545000000000186e+02,1.487220094463165054e+00,2.849640251802555824e+01,4.191501317845401786e+01,1.000000000000000000e+00,2.500062510080169886e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.961718320846557617e-01,6.071551889181137085e-02,6.287392228841781616e-02,1.485652173869311810e-03,5.742662586271762848e-03,1.540560573339462280e-01,2.004952728748321533e-01,9.674892425537109375e-01,1.879000249999999994e+02,1.309190250000000049e+02,1.391594499999999925e+02,4.174464253050199858e+01,1.276643274127538863e+00,3.296919122074937203e+00,2.537292428314685822e-03,9.328280575573444366e-03,8.343214541673660278e-02,1.019021347165107727e-01,9.104401618242263794e-02,1.824984848499298096e-01,9.685740470886230469e-01,5.320851132273674011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000250166631303728e-05,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
