1.869368553161621094e-02,6.392659153789281845e-03,6.973810028284788132e-03,9.104696102440357208e-03,1.375390309840440750e-02,1.288217678666114807e-02,1.385076157748699188e-02,2.237430773675441742e-02,1.472248788923025131e-02,1.646593958139419556e-02,1.704709045588970184e-02,1.917797699570655823e-02,2.324603311717510223e-02,2.063085511326789856e-02,1.937169395387172699e-02,2.072771266102790833e-02,2.208373136818408966e-02,2.237430773675441742e-02,2.092142961919307709e-02,2.324603311717510223e-02,1.733766682446002960e-02,1.636908203363418579e-02,1.762824133038520813e-02,2.092142961919307709e-02,1.811253465712070465e-02,1.937169395387172699e-02,1.733766682446002960e-02,2.014656178653240204e-02,2.111514657735824585e-02,2.169629745185375214e-02,1.820939220488071442e-02,1.685337349772453308e-02,1.559421420097351074e-02,1.607850566506385803e-02,1.491620484739542007e-02,1.220416743308305740e-02,1.510992180556058884e-02,1.210730895400047302e-02,1.288217678666114807e-02,1.113872416317462921e-02,1.171987503767013550e-02,1.288217678666114807e-02,1.472248788923025131e-02,1.278531830757856369e-02,1.268845982849597931e-02,1.075129024684429169e-02,1.181673351675271988e-02,1.181673351675271988e-02,1.317275222390890121e-02,1.288217678666114807e-02,1.201045047491788864e-02,1.443191245198249817e-02,1.171987503767013550e-02,1.326961070299148560e-02,1.307589374482631683e-02,1.075129024684429169e-02,1.259160134941339493e-02,1.365704461932182312e-02,1.239788439124822617e-02,1.414133701473474503e-02,1.230102591216564178e-02,1.452877093106508255e-02,1.220416743308305740e-02,1.249474287033081055e-02,1.249474287033081055e-02,1.365704461932182312e-02,1.191359199583530426e-02,1.026699785143136978e-02,1.317275222390890121e-02,1.181673351675271988e-02,1.220416743308305740e-02,1.288217678666114807e-02,1.239788439124822617e-02,1.055757328867912292e-02,1.046071480959653854e-02,9.976422414183616638e-03,1.162301655858755112e-02,1.133244112133979797e-02,1.026699785143136978e-02,1.017013937234878540e-02,1.191359199583530426e-02,1.113872416317462921e-02,1.104186568409204483e-02,1.152615807950496674e-02,1.278531830757856369e-02,1.036385633051395416e-02,1.259160134941339493e-02,1.046071480959653854e-02,9.201554581522941589e-03,9.298413060605525970e-03,1.026699785143136978e-02,1.055757328867912292e-02,1.142929960042238235e-02,8.426686748862266541e-03,9.782705456018447876e-03,9.104696102440357208e-03,1.017013937234878540e-02,8.814120665192604065e-03,8.329828269779682159e-03,9.007837623357772827e-03,7.264385465532541275e-03,8.039252832531929016e-03,7.361243944615125656e-03,8.814120665192604065e-03,9.007837623357772827e-03,8.814120665192604065e-03,7.070668507367372513e-03,8.136111311614513397e-03,9.395271539688110352e-03,8.329828269779682159e-03,9.104696102440357208e-03,8.620403707027435303e-03,8.523545227944850922e-03,8.523545227944850922e-03,8.910979144275188446e-03,1.133244112133979797e-02,9.976422414183616638e-03,9.492130018770694733e-03,9.492130018770694733e-03,9.976422414183616638e-03,1.152615807950496674e-02,9.395271539688110352e-03,1.055757328867912292e-02,1.336646918207406998e-02,1.220416743308305740e-02,1.065443176776170731e-02,1.152615807950496674e-02,1.017013937234878540e-02,1.171987503767013550e-02,1.346332766115665436e-02,1.123558264225721359e-02,1.152615807950496674e-02,1.210730895400047302e-02,1.191359199583530426e-02,1.239788439124822617e-02,1.133244112133979797e-02,1.375390309840440750e-02,1.230102591216564178e-02,1.375390309840440750e-02,1.433505397289991379e-02,1.743452437222003937e-02,1.782195828855037689e-02,1.569107174873352051e-02,1.917797699570655823e-02,1.617536507546901703e-02,1.685337349772453308e-02,1.849996857345104218e-02,1.772510074079036713e-02,1.704709045588970184e-02,2.121200598776340485e-02,1.782195828855037689e-02,1.830625161528587341e-02,1.695023290812969208e-02,1.704709045588970184e-02,1.888740248978137970e-02,2.014656178653240204e-02,2.004970423877239227e-02,2.082457207143306732e-02,2.382718399167060852e-02,2.324603311717510223e-02,2.421461790800094604e-02,2.450519427657127380e-02,2.227744832634925842e-02,2.469891123473644257e-02,2.237430773675441742e-02,2.460205182433128357e-02,2.779838070273399353e-02,2.508634328842163086e-02,2.353660948574542999e-02,2.528006024658679962e-02,2.295545861124992371e-02,2.343975007534027100e-02,2.498948574066162109e-02,2.528006024658679962e-02,2.983240969479084015e-02,2.663607895374298096e-02,2.896068245172500610e-02,3.109156899154186249e-02,3.680621832609176636e-02,3.554705902934074402e-02,3.806537762284278870e-02,4.639520868659019470e-02,4.387688636779785156e-02,4.746065288782119751e-02,4.930096119642257690e-02,5.327215790748596191e-02,6.450774520635604858e-02,6.102083623409271240e-02,5.520932748913764954e-02,6.528261303901672363e-02,7.496845722198486328e-02,6.964123994112014771e-02,7.157841324806213379e-02,1.088689193129539490e-01,9.356528520584106445e-02,9.191869199275970459e-02,1.190390586853027344e-01,1.372484564781188965e-01,1.336646974086761475e-01,1.338584125041961670e-01,1.087720617651939392e-01,9.918307512998580933e-02,8.949723094701766968e-02,9.308099001646041870e-02,8.513859659433364868e-02,7.283756881952285767e-02,7.554960995912551880e-02,8.058624714612960815e-02,9.647104144096374512e-02,9.802077710628509521e-02,1.079971939325332642e-01,1.086752042174339294e-01,1.097406521439552307e-01,1.265940219163894653e-01,1.382170319557189941e-01,1.397667676210403442e-01,1.620442271232604980e-01,1.620442271232604980e-01,1.583635956048965454e-01,1.857745498418807983e-01,2.713974416255950928e-01,2.224839031696319580e-01,1.516803652048110962e-01,1.664997190237045288e-01,1.352144330739974976e-01,1.044134348630905151e-01,9.472758322954177856e-02,9.947364777326583862e-02,9.501816332340240479e-02,9.327470511198043823e-02,9.463072568178176880e-02,1.007328107953071594e-01,1.008296683430671692e-01,9.966737031936645508e-02,1.029605567455291748e-01,9.811763465404510498e-02,1.075129061937332153e-01,1.048977226018905640e-01,1.032511293888092041e-01,1.058663129806518555e-01,1.153584420680999756e-01,1.176830455660820007e-01,1.293060630559921265e-01,1.411227881908416748e-01,1.335678398609161377e-01,1.249474287033081055e-01,1.292092055082321167e-01,1.219448149204254150e-01,1.169081777334213257e-01,1.128401160240173340e-01,9.782705456018447876e-02,9.734276682138442993e-02,6.567004323005676270e-02,4.881666973233222961e-02,5.395016819238662720e-02,1.462562941014766693e-02,1.806668750941753387e-02,4.804970230907201767e-03,6.534759420901536942e-03,9.802138432860374451e-03,1.124363020062446594e-02,1.403051242232322693e-02,1.576030254364013672e-02,1.989257521927356720e-02,1.508760545402765274e-02,1.681739464402198792e-02,1.960427686572074890e-02,2.152626588940620422e-02,2.094966918230056763e-02,2.056527137756347656e-02,2.027697302401065826e-02,2.162236534059047699e-02,2.267945930361747742e-02,2.383265085518360138e-02,2.075747027993202209e-02,1.816278696060180664e-02,1.873938366770744324e-02,1.787448860704898834e-02,1.989257521927356720e-02,1.710569299757480621e-02,1.893158257007598877e-02,1.777838915586471558e-02,1.845108531415462494e-02,1.989257521927356720e-02,1.960427686572074890e-02,1.960427686572074890e-02,1.681739464402198792e-02,1.893158257007598877e-02,1.537590380758047104e-02,1.566420309245586395e-02,1.451100967824459076e-02,1.518370490521192551e-02,1.326171681284904480e-02,1.470320858061313629e-02,1.210852432996034622e-02,1.316561829298734665e-02,1.239682268351316452e-02,1.355001516640186310e-02,1.162802707403898239e-02,1.182022597640752792e-02,1.201242487877607346e-02,1.326171681284904480e-02,1.278122048825025558e-02,1.278122048825025558e-02,1.316561829298734665e-02,1.220462378114461899e-02,1.422271132469177246e-02,1.306951884180307388e-02,1.297341939061880112e-02,1.258902158588171005e-02,1.249292213469743729e-02,1.162802707403898239e-02,1.364611461758613586e-02,1.374221406877040863e-02,1.335781626403331757e-02,1.258902158588171005e-02,1.306951884180307388e-02,1.172412652522325516e-02,1.364611461758613586e-02,1.258902158588171005e-02,1.162802707403898239e-02,1.172412652522325516e-02,1.191632542759180069e-02,1.258902158588171005e-02,1.133972965180873871e-02,1.172412652522325516e-02,1.191632542759180069e-02,1.153192762285470963e-02,9.513841010630130768e-03,1.085923239588737488e-02,9.609940461814403534e-03,1.326171681284904480e-02,1.009043678641319275e-02,9.609940461814403534e-03,9.609940461814403534e-03,1.172412652522325516e-02,9.898237884044647217e-03,1.124363020062446594e-02,1.124363020062446594e-02,9.994337335228919983e-03,1.316561829298734665e-02,1.028263568878173828e-02,1.037873513996601105e-02,9.225542657077312469e-03,1.095533184707164764e-02,9.033343754708766937e-03,1.009043678641319275e-02,9.802138432860374451e-03,9.609940461814403534e-03,1.009043678641319275e-02,8.360647596418857574e-03,8.552846498787403107e-03,9.513841010630130768e-03,9.898237884044647217e-03,8.168448694050312042e-03,8.456747047603130341e-03,7.111355662345886230e-03,7.687951903790235519e-03,7.591852452605962753e-03,8.648945949971675873e-03,7.687951903790235519e-03,8.937244303524494171e-03,7.687951903790235519e-03,9.706038981676101685e-03,8.168448694050312042e-03,8.168448694050312042e-03,8.937244303524494171e-03,7.591852452605962753e-03,9.033343754708766937e-03,9.513841010630130768e-03,9.225542657077312469e-03,9.321642108261585236e-03,7.495753001421689987e-03,9.513841010630130768e-03,9.513841010630130768e-03,1.220462378114461899e-02,1.076313294470310211e-02,8.937244303524494171e-03,1.143582817167043686e-02,1.220462378114461899e-02,1.047483459115028381e-02,1.210852432996034622e-02,9.129443205893039703e-03,1.057093404233455658e-02,1.191632542759180069e-02,1.182022597640752792e-02,1.249292213469743729e-02,1.153192762285470963e-02,1.220462378114461899e-02,1.076313294470310211e-02,1.489540748298168182e-02,1.153192762285470963e-02,1.383831351995468140e-02,1.297341939061880112e-02,1.335781626403331757e-02,1.412661187350749969e-02,1.825888641178607941e-02,1.576030254364013672e-02,1.624079793691635132e-02,1.681739464402198792e-02,1.864328421652317047e-02,1.700959354639053345e-02,1.729789189994335175e-02,1.595249958336353302e-02,1.758619025349617004e-02,1.979647576808929443e-02,1.864328421652317047e-02,1.912378147244453430e-02,1.787448860704898834e-02,1.624079793691635132e-02,1.604859903454780579e-02,1.902768202126026154e-02,2.027697302401065826e-02,2.162236534059047699e-02,2.123796753585338593e-02,2.402484975755214691e-02,2.315995469689369202e-02,2.421704865992069244e-02,2.373655140399932861e-02,2.210286259651184082e-02,2.075747027993202209e-02,2.527414262294769287e-02,2.758052758872509003e-02,2.210286259651184082e-02,2.354435250163078308e-02,2.354435250163078308e-02,2.152626588940620422e-02,2.556244097650051117e-02,2.210286259651184082e-02,2.460144646465778351e-02,2.556244097650051117e-02,2.738832868635654449e-02,2.921421825885772705e-02,2.921421825885772705e-02,3.209719806909561157e-02,3.430748730897903442e-02,3.565287590026855469e-02,3.863196074962615967e-02,4.016954824328422546e-02,4.449402168393135071e-02,4.747310280799865723e-02,4.631990939378738403e-02,5.689084529876708984e-02,6.073481962084770203e-02,5.938943102955818176e-02,5.708304420113563538e-02,5.958162993192672729e-02,7.111355662345886230e-02,6.553979218006134033e-02,7.053695619106292725e-02,1.060937345027923584e-01,8.869974315166473389e-02,8.908414095640182495e-02,1.144543886184692383e-01,1.387675404548645020e-01,1.339625567197799683e-01,1.312717795372009277e-01,1.237760260701179504e-01,9.869408607482910156e-02,8.745045214891433716e-02,8.841145038604736328e-02,7.957030087709426880e-02,7.188235223293304443e-02,7.572633028030395508e-02,7.524582743644714355e-02,8.293378353118896484e-02,8.447137475013732910e-02,9.456180781126022339e-02,1.049405485391616821e-01,1.066703349351882935e-01,1.108026057481765747e-01,1.194515526294708252e-01,1.299263834953308105e-01,1.421310156583786011e-01,1.298302859067916870e-01,1.672129631042480469e-01,1.597172021865844727e-01,1.623118817806243896e-01,1.862406432628631592e-01,2.764779627323150635e-01,2.279477715492248535e-01,1.561615318059921265e-01,1.684622466564178467e-01,1.388636380434036255e-01,1.001355722546577454e-01,9.590720385313034058e-02,9.657989442348480225e-02,1.084962263703346252e-01,1.018653661012649536e-01,1.077274307608604431e-01,1.046522483229637146e-01,9.782919287681579590e-02,1.010965704917907715e-01,1.035951524972915649e-01,1.011926680803298950e-01,1.063820347189903259e-01,1.092650145292282104e-01,1.216618418693542480e-01,1.272356063127517700e-01,1.369416415691375732e-01,1.407856196165084839e-01,1.309834867715835571e-01,1.221423372626304626e-01,1.292537003755569458e-01,1.250253170728683472e-01,1.166646704077720642e-01,9.821359068155288696e-02,7.957030087709426880e-02,7.957030087709426880e-02,5.727524310350418091e-02,4.612771049141883850e-02,4.199543967843055725e-02,3.195050405338406563e-03,1.122585264965891838e-03,3.454108722507953644e-03,3.713166806846857071e-03,7.253628224134445190e-03,9.844209998846054077e-03,6.821864750236272812e-03,1.295290794223546982e-02,9.239740669727325439e-03,1.295290794223546982e-02,8.807976730167865753e-03,1.321196556091308594e-02,1.252114400267601013e-02,1.148491166532039642e-02,1.373008172959089279e-02,1.485266722738742828e-02,1.727054268121719360e-02,1.770230755209922791e-02,1.709783822298049927e-02,1.830677501857280731e-02,1.761595346033573151e-02,1.968841999769210815e-02,1.822042278945446014e-02,1.666607521474361420e-02,1.606160588562488556e-02,1.407549250870943069e-02,1.692513190209865570e-02,1.571619510650634766e-02,1.476631499826908112e-02,1.588889956474304199e-02,1.649336889386177063e-02,1.571619510650634766e-02,1.597525179386138916e-02,1.752960123121738434e-02,1.485266722738742828e-02,1.545713655650615692e-02,1.407549250870943069e-02,1.139855850487947464e-02,1.062138378620147705e-02,1.165761705487966537e-02,1.070773694664239883e-02,1.027597300708293915e-02,1.036232616752386093e-02,1.018962077796459198e-02,8.376213721930980682e-03,9.326093830168247223e-03,9.498799219727516174e-03,1.044867839664220810e-02,1.062138378620147705e-02,8.807976730167865753e-03,8.807976730167865753e-03,1.105314772576093674e-02,8.203508332371711731e-03,8.980682119727134705e-03,1.036232616752386093e-02,8.462565951049327850e-03,8.635271340608596802e-03,1.010326761752367020e-02,9.671504609286785126e-03,9.844209998846054077e-03,9.412446059286594391e-03,8.376213721930980682e-03,9.239740669727325439e-03,1.062138378620147705e-02,1.113950088620185852e-02,1.001691538840532303e-02,1.044867839664220810e-02,8.721624501049518585e-03,1.096679456532001495e-02,1.217573322355747223e-02,1.105314772576093674e-02,9.067035280168056488e-03,9.844209998846054077e-03,1.010326761752367020e-02,1.165761705487966537e-02,9.671504609286785126e-03,9.498799219727516174e-03,1.062138378620147705e-02,1.001691538840532303e-02,8.376213721930980682e-03,1.088044233620166779e-02,9.671504609286785126e-03,9.498799219727516174e-03,1.088044233620166779e-02,1.183032244443893433e-02,9.671504609286785126e-03,8.289860561490058899e-03,9.930562227964401245e-03,8.807976730167865753e-03,8.980682119727134705e-03,7.685391698032617569e-03,7.167275529354810715e-03,9.239740669727325439e-03,7.599039003252983093e-03,9.412446059286594391e-03,7.858097553253173828e-03,1.070773694664239883e-02,8.462565951049327850e-03,9.326093830168247223e-03,9.498799219727516174e-03,9.067035280168056488e-03,9.757856838405132294e-03,8.376213721930980682e-03,7.771744392812252045e-03,8.030802942812442780e-03,7.944449782371520996e-03,7.858097553253173828e-03,8.894329890608787537e-03,7.771744392812252045e-03,9.067035280168056488e-03,8.548919111490249634e-03,8.635271340608596802e-03,8.117155171930789948e-03,8.117155171930789948e-03,8.548919111490249634e-03,7.685391698032617569e-03,8.289860561490058899e-03,6.821864750236272812e-03,8.548919111490249634e-03,9.239740669727325439e-03,8.462565951049327850e-03,6.562806665897369385e-03,7.944449782371520996e-03,7.080922834575176239e-03,8.635271340608596802e-03,8.289860561490058899e-03,7.167275529354810715e-03,9.153387509286403656e-03,8.807976730167865753e-03,7.685391698032617569e-03,8.807976730167865753e-03,8.894329890608787537e-03,9.844209998846054077e-03,1.044867839664220810e-02,8.548919111490249634e-03,8.721624501049518585e-03,8.289860561490058899e-03,1.088044233620166779e-02,8.548919111490249634e-03,9.844209998846054077e-03,1.200302783399820328e-02,9.671504609286785126e-03,9.930562227964401245e-03,9.930562227964401245e-03,1.044867839664220810e-02,1.157126389443874359e-02,1.174396928399801254e-02,1.390278711915016174e-02,1.398914027959108353e-02,1.537078339606523514e-02,1.191667467355728149e-02,1.329831872135400772e-02,1.243479084223508835e-02,1.459360867738723755e-02,1.303926017135381699e-02,1.381643489003181458e-02,1.649336889386177063e-02,1.502537261694669724e-02,1.588889956474304199e-02,1.649336889386177063e-02,1.675242744386196136e-02,1.450725644826889038e-02,1.606160588562488556e-02,1.839312911033630371e-02,1.796136423945426941e-02,1.873853988945484161e-02,1.813407056033611298e-02,1.796136423945426941e-02,1.709783822298049927e-02,1.744324900209903717e-02,1.804771833121776581e-02,1.675242744386196136e-02,1.778865978121757507e-02,1.813407056033611298e-02,2.262441255152225494e-02,1.925665512681007385e-02,1.899759843945503235e-02,2.003383077681064606e-02,2.003383077681064606e-02,2.107006311416625977e-02,1.804771833121776581e-02,2.012018300592899323e-02,2.314252778887748718e-02,2.461052499711513519e-02,2.564675733447074890e-02,2.711475268006324768e-02,2.832369133830070496e-02,3.454108536243438721e-02,3.341850265860557556e-02,3.687261044979095459e-02,4.084483534097671509e-02,4.637140780687332153e-02,4.775305092334747314e-02,5.068904533982276917e-02,4.628505557775497437e-02,4.930740222334861755e-02,5.457491800189018250e-02,5.112080648541450500e-02,5.120716243982315063e-02,7.901273667812347412e-02,6.675065308809280396e-02,5.932431668043136597e-02,8.073978871107101440e-02,1.041413769125938416e-01,9.067035466432571411e-02,9.965103864669799805e-02,9.274281561374664307e-02,9.248375892639160156e-02,9.369269758462905884e-02,8.220778405666351318e-02,7.322710007429122925e-02,7.322710007429122925e-02,6.692335754632949829e-02,6.381465494632720947e-02,7.003205269575119019e-02,6.510994583368301392e-02,6.916852295398712158e-02,6.580077111721038818e-02,6.269207596778869629e-02,7.132734358310699463e-02,8.333037048578262329e-02,9.377904981374740601e-02,9.162022918462753296e-02,1.038823202252388000e-01,1.187349855899810791e-01,1.249523833394050598e-01,1.537941843271255493e-01,1.398914009332656860e-01,1.527579575777053833e-01,1.926529109477996826e-01,2.450690120458602905e-01,2.245170623064041138e-01,1.784910708665847778e-01,1.717555522918701172e-01,1.382506936788558960e-01,1.198575720191001892e-01,1.105314791202545166e-01,1.088907793164253235e-01,1.105314791202545166e-01,1.118267700076103210e-01,1.134674698114395142e-01,1.189940422773361206e-01,1.156262904405593872e-01,1.138128787279129028e-01,1.154535785317420959e-01,1.128630042076110840e-01,1.217573285102844238e-01,1.268521398305892944e-01,1.321196556091308594e-01,1.392869353294372559e-01,1.443817466497421265e-01,1.498219668865203857e-01,1.398914009332656860e-01,1.365236490964889526e-01,1.302198916673660278e-01,3.836651146411895752e-01
